dataset,model,image_id,ref_id,clean_eligible,clean_correct,reference_successes,reference_trials,reference_mean,lower_95,upper_95,interval_width
refcoco,groundingdino,521800,5217,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,177658,34885,1,0,71,80,0.8875,0.7971534080830098,0.9472484868543125,0.15009507877130268
refcoco,groundingdino,139763,37936,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,74183,43524,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,275707,26641,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,163828,35981,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,71989,43765,1,0,72,80,0.9,0.8124348925365683,0.955829059846371,0.1433941673098027
refcoco,groundingdino,77174,43277,1,0,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,289782,25388,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,61877,44578,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,158051,36394,1,1,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcoco,groundingdino,553586,2501,1,0,35,80,0.4375,0.3267639534337789,0.5530024286118197,0.2262384751780408
refcoco,groundingdino,135348,38331,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,474123,9388,1,1,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,538398,3810,1,1,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,116882,39938,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,176945,34939,1,0,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,394992,16234,1,0,72,80,0.9,0.8124348925365683,0.955829059846371,0.1433941673098027
refcoco,groundingdino,132617,38525,1,0,55,80,0.6875,0.5741109261435505,0.7865253688912328,0.21241444274768229
refcoco,groundingdino,547348,3059,1,1,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,74925,43450,1,0,57,80,0.7125,0.6004548866879794,0.8082395280280349,0.20778464134005548
refcoco,groundingdino,233871,30147,1,0,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,476934,9180,1,0,37,80,0.4625,0.3502764265383982,0.5775824719951649,0.2273060454567667
refcoco,groundingdino,550129,2813,1,1,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,276460,26582,1,1,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,450162,11481,1,1,60,80,0.75,0.64063652409315,0.8401203554931442,0.19948383139999426
refcoco,groundingdino,85939,42549,1,0,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,360302,19049,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcoco,groundingdino,270460,26990,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,464744,10169,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,221794,31152,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,280018,26223,1,0,54,80,0.675,0.5610629543955516,0.7755404148225468,0.21447746042699511
refcoco,groundingdino,197068,33280,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,5638,49560,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,108375,40612,1,1,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,102290,41091,1,1,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,26052,47798,1,0,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcoco,groundingdino,539647,3700,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,421208,14012,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcoco,groundingdino,387105,16916,1,1,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,531873,4392,1,1,72,80,0.9,0.8124348925365683,0.955829059846371,0.1433941673098027
refcoco,groundingdino,232957,30218,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,132991,38500,1,0,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,458827,10669,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,43892,46280,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,335865,21147,1,1,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcoco,groundingdino,86750,42466,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,351654,19757,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,461996,10421,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,106832,40711,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,456545,10882,1,1,60,80,0.75,0.64063652409315,0.8401203554931442,0.19948383139999426
refcoco,groundingdino,180559,34644,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,359339,19128,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,283479,25971,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,298306,24697,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,375133,17922,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,252277,28579,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcoco,groundingdino,215421,31720,1,0,66,80,0.825,0.7238459604789864,0.9008894901605713,0.17704352968158488
refcoco,groundingdino,219169,31407,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,55232,45238,1,0,57,80,0.7125,0.6004548866879794,0.8082395280280349,0.20778464134005548
refcoco,groundingdino,11292,49090,1,1,60,80,0.75,0.64063652409315,0.8401203554931442,0.19948383139999426
refcoco,groundingdino,79722,43046,1,1,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,258705,28035,1,0,51,80,0.6375,0.5223872787351916,0.7421051046283819,0.21971782589319022
refcoco,groundingdino,128974,38853,1,0,16,80,0.2,0.11885908640498531,0.30436886700546445,0.18550978060047912
refcoco,groundingdino,242807,29419,1,0,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcoco,groundingdino,76781,43308,1,1,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,250978,28705,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,534772,4136,1,0,63,80,0.7875,0.6817141914403442,0.8710635049024182,0.18934931346207406
refcoco,groundingdino,62038,44565,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,454002,11146,1,1,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcoco,groundingdino,183923,34338,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,175745,35052,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,177214,34908,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,1958,49846,1,1,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcoco,groundingdino,73610,43595,1,1,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcoco,groundingdino,511036,6193,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,264741,27481,1,0,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,247126,29015,1,0,69,80,0.8625,0.7672791291752744,0.9293121672961213,0.1620330381208469
refcoco,groundingdino,554699,2394,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,194056,33509,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,193168,33579,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,6051,49530,1,0,74,80,0.925,0.8438720682639279,0.9719794538231588,0.12810738555923085
refcoco,groundingdino,469825,9745,1,0,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcoco,groundingdino,130869,38678,1,1,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,8436,49328,1,0,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcoco,groundingdino,194550,33474,1,0,42,80,0.525,0.4102278413767706,0.6378664183228473,0.2276385769460767
refcoco,groundingdino,253049,28511,1,0,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcoco,groundingdino,278931,26336,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,20513,48271,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,402041,15613,1,0,69,80,0.8625,0.7672791291752744,0.9293121672961213,0.1620330381208469
refcoco,groundingdino,66637,44150,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,438045,12543,1,0,19,80,0.2375,0.1494537518566408,0.34577697114026784,0.19632321928362703
refcoco,groundingdino,409653,14975,1,1,35,80,0.4375,0.3267639534337789,0.5530024286118197,0.2262384751780408
refcoco,groundingdino,222893,31057,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,449780,11512,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,116088,40006,1,1,61,80,0.7625,0.6542230288597322,0.8505462481433591,0.19632321928362695
refcoco,groundingdino,377609,17714,1,1,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcoco,groundingdino,57689,44962,1,1,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcoco,groundingdino,567199,1305,1,0,59,80,0.7375,0.6271491697875681,0.8295907488995917,0.20244157911202365
refcoco,groundingdino,207467,32374,1,0,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,185229,34215,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,24086,47956,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,184578,34279,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,147753,37276,1,1,31,80,0.3875,0.28056513312478215,0.5030244574981009,0.22245932437331872
refcoco,groundingdino,64092,44384,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,224056,30946,1,1,49,80,0.6125,0.4969755425018991,0.7194348668752178,0.22245932437331872
refcoco,groundingdino,578808,277,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,420183,14096,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,272194,26864,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,238589,29758,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,197662,33210,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,143258,37655,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,101552,41166,1,0,61,80,0.7625,0.6542230288597322,0.8505462481433591,0.19632321928362695
refcoco,groundingdino,38122,46767,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,376806,17825,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,30274,47406,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcoco,groundingdino,290072,25364,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,51001,45608,1,0,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,565769,1435,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,158201,36383,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,486936,8272,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,253251,28488,1,0,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,83178,42764,1,1,74,80,0.925,0.8438720682639279,0.9719794538231588,0.12810738555923085
refcoco,groundingdino,399922,15789,1,0,58,80,0.725,0.6137565791555909,0.8189623614429612,0.2052057822873703
refcoco,groundingdino,270369,26993,1,1,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcoco,groundingdino,417220,14332,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,251368,28680,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,478712,9015,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcoco,groundingdino,279415,26295,1,0,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,438196,12529,1,0,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcoco,groundingdino,199888,33052,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,369019,18441,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,180179,34674,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,233878,30137,1,1,77,80,0.9625,0.8942980149834914,0.9921988127342833,0.09790079775079197
refcoco,groundingdino,383512,17235,1,0,49,80,0.6125,0.4969755425018991,0.7194348668752178,0.22245932437331872
refcoco,groundingdino,224891,30859,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,540436,3652,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,535561,4053,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,254821,28366,1,1,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,3518,49728,1,0,64,80,0.8,0.6956311329945355,0.8811409135950147,0.18550978060047918
refcoco,groundingdino,227825,30602,1,1,66,80,0.825,0.7238459604789864,0.9008894901605713,0.17704352968158488
refcoco,groundingdino,264781,27477,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,103419,41004,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,77650,43240,1,0,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcoco,groundingdino,574251,682,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,270391,26991,1,0,48,80,0.6,0.4843769404954894,0.7079906437446896,0.22361370324920016
refcoco,groundingdino,10710,49125,1,1,20,80,0.25,0.1598796445068557,0.35936347590685,0.19948383139999432
refcoco,groundingdino,222209,31110,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refcoco,groundingdino,573632,746,1,1,58,80,0.725,0.6137565791555909,0.8189623614429612,0.2052057822873703
refcoco,groundingdino,242506,29438,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,31112,47333,1,1,53,80,0.6625,0.5480943856258318,0.7644738620163491,0.21637947639051736
refcoco,groundingdino,323213,22457,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,264296,27543,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,483611,8607,1,1,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,118848,39790,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,105685,40801,1,0,60,80,0.75,0.64063652409315,0.8401203554931442,0.19948383139999426
refcoco,groundingdino,364683,18721,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,258237,28066,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,493504,7703,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,289212,25436,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,113152,40242,1,0,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcoco,groundingdino,419001,14207,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,92646,41928,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,266600,27332,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,14686,48786,1,0,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refcoco,groundingdino,387717,16860,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,485800,8371,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,433240,12925,1,1,36,80,0.45,0.33848638448981544,0.565326020905847,0.2268396364160316
refcoco,groundingdino,376988,17795,1,0,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcoco,groundingdino,289482,25416,1,0,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,278371,26400,1,1,75,80,0.9375,0.860142924702361,0.9793969276979898,0.11925400299562883
refcoco,groundingdino,105219,40844,1,0,63,80,0.7875,0.6817141914403442,0.8710635049024182,0.18934931346207406
refcoco,groundingdino,121706,39549,1,0,31,80,0.3875,0.28056513312478215,0.5030244574981009,0.22245932437331872
refcoco,groundingdino,578805,278,1,1,29,80,0.3625,0.2578948953716181,0.47761272126480847,0.2197178258931904
refcoco,groundingdino,325891,22186,1,1,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcoco,groundingdino,226961,30687,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,447457,11688,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,539167,3745,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,68812,43992,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,281790,26091,1,0,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcoco,groundingdino,168482,35610,1,0,26,80,0.325,0.22445958517745324,0.4389370456044483,0.21447746042699506
refcoco,groundingdino,78836,43128,1,1,74,80,0.925,0.8438720682639279,0.9719794538231588,0.12810738555923085
refcoco,groundingdino,273197,26806,1,1,71,80,0.8875,0.7971534080830098,0.9472484868543125,0.15009507877130268
refcoco,groundingdino,269890,27039,1,1,69,80,0.8625,0.7672791291752744,0.9293121672961213,0.1620330381208469
refcoco,groundingdino,431400,13069,1,0,41,80,0.5125,0.39810466870318556,0.625942518555561,0.22783784985237548
refcoco,groundingdino,215407,31723,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,388421,16784,1,1,54,80,0.675,0.5610629543955516,0.7755404148225468,0.21447746042699511
refcoco,groundingdino,580785,102,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,103510,40983,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,488160,8156,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,425721,13596,1,0,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,432683,12971,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,455079,11048,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,297171,24828,1,0,45,80,0.5625,0.44699757138818025,0.673236046566221,0.2262384751780408
refcoco,groundingdino,561593,1860,1,1,8,80,0.1,0.04417094015362904,0.1875651074634316,0.14339416730980256
refcoco,groundingdino,96475,41571,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,508504,6383,1,0,74,80,0.925,0.8438720682639279,0.9719794538231588,0.12810738555923085
refcoco,groundingdino,55237,45232,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,324705,22285,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,136230,38269,1,0,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,402448,15572,1,1,74,80,0.925,0.8438720682639279,0.9719794538231588,0.12810738555923085
refcoco,groundingdino,137724,38109,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,254176,28419,1,0,56,80,0.7,0.5872406769186242,0.7974260708533272,0.21018539393470292
refcoco,groundingdino,432170,13012,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,224168,30928,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,22890,48065,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,243839,29331,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,430731,13112,1,0,73,80,0.9125,0.8279916615801152,0.9640936410104413,0.1361019794303261
refcoco,groundingdino,507642,6469,1,1,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,127388,39005,1,1,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refcoco,groundingdino,54805,45259,1,1,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,325806,22198,1,1,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refcoco,groundingdino,457976,10768,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,250588,28730,1,1,18,80,0.225,0.13913721049893182,0.33208632006125094,0.19294910956231912
refcoco,groundingdino,495902,7495,1,0,75,80,0.9375,0.860142924702361,0.9793969276979898,0.11925400299562883
refcoco,groundingdino,411446,14787,1,0,74,80,0.925,0.8438720682639279,0.9719794538231588,0.12810738555923085
refcoco,groundingdino,231320,30341,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,347167,20163,1,1,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcoco,groundingdino,238070,29804,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,110761,40423,1,1,64,80,0.8,0.6956311329945355,0.8811409135950147,0.18550978060047918
refcoco,groundingdino,5424,49588,1,1,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,218863,31431,1,0,64,80,0.8,0.6956311329945355,0.8811409135950147,0.18550978060047918
refcoco,groundingdino,80590,42969,1,0,76,80,0.95,0.876901263556847,0.9862106060235382,0.1093093424666911
refcoco,groundingdino,80471,42996,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,30203,47409,1,1,44,80,0.55,0.43467397909415284,0.6615136155101845,0.22683963641603166
refcoco,groundingdino,86459,42500,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,433336,12907,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,403197,15505,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,242539,29433,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,392180,16471,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,510680,6222,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,355779,19410,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,2823,49786,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,162283,36086,1,0,66,80,0.825,0.7238459604789864,0.9008894901605713,0.17704352968158488
refcoco,groundingdino,100209,41256,1,1,52,80,0.65,0.5352031145206643,0.7533280635274648,0.21812494900680057
refcoco,groundingdino,498770,7244,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,232371,30262,1,1,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,203034,32811,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,226840,30694,1,1,50,80,0.625,0.5096452355928875,0.7308068300531951,0.2211615944603076
refcoco,groundingdino,24939,47859,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,532595,4313,1,1,49,80,0.6125,0.4969755425018991,0.7194348668752178,0.22245932437331872
refcoco,groundingdino,90444,42135,1,1,49,80,0.6125,0.4969755425018991,0.7194348668752178,0.22245932437331872
refcoco,groundingdino,321318,22624,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,320137,22746,1,1,72,80,0.9,0.8124348925365683,0.955829059846371,0.1433941673098027
refcoco,groundingdino,420831,14049,1,0,57,80,0.7125,0.6004548866879794,0.8082395280280349,0.20778464134005548
refcoco,groundingdino,78578,43154,1,0,60,80,0.75,0.64063652409315,0.8401203554931442,0.19948383139999426
refcoco,groundingdino,298983,24617,1,0,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refcoco,groundingdino,1298,49892,1,1,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refcoco,groundingdino,154911,36685,1,0,41,80,0.5125,0.39810466870318556,0.625942518555561,0.22783784985237548
refcoco,groundingdino,416450,14412,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,35817,46961,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refcoco,groundingdino,439303,12431,1,0,33,80,0.4125,0.30352459293759415,0.5281516595747955,0.22462706663720133
refcoco,groundingdino,38890,46712,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refcoco,groundingdino,576581,492,1,1,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refcoco,groundingdino,475037,9317,1,1,22,80,0.275,0.18103763855703875,0.38624342084440927,0.20520578228737052
refcoco,groundingdino,56677,45043,1,0,61,80,0.7625,0.6542230288597322,0.8505462481433591,0.19632321928362695
refcoco,groundingdino,352892,19645,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
